Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
2,CONCEIÇÃO,41,8468,4264,18618,7669,0,5443,2810,3981,13315,0,1926
2,CONCEIÇÃO,59,9558,6125,19844,6561,0,11806,3874,4242,25451,1471,2362
2,CONCEIÇÃO,63,31560,17015,41335,16908,0,14321,5512,7125,39035,654,3561
2,CONCEIÇÃO,71,9930,6024,18301,3558,0,10125,3864,2892,23497,1479,2137
2,CONCEIÇÃO,76,3024,1629,6400,1316,52,3202,1059,1297,7805,214,582
2,CONCEIÇÃO,83,5444,4302,13452,1110,0,2908,1017,2348,16433,1077,1157
2,CONCEIÇÃO,411,6044,3245,10017,4162,0,4615,1533,2556,10517,152,1005
2,CONCEIÇÃO,587,62,13,71,21,0,164,39,24,549,0,434
2,CONCEIÇÃO,599,5566,2898,13382,5033,0,4404,730,3118,9159,259,1336
2,CONCEIÇÃO,905,162,230,829,19,0,199,10,48,712,75,208
2,CONCEIÇÃO,2369,661,368,1481,962,0,933,394,263,1352,0,339
2,CONCEIÇÃO,3001,2151,1193,3717,1441,0,1349,653,964,3322,166,617
2,CONCEIÇÃO,3101,1059,610,1988,841,0,576,305,489,1729,0,313
2,CONCEIÇÃO,6301,4608,2920,10086,2525,0,3172,1157,1619,8564,1193,1117
2,CONCEIÇÃO,7601,96,45,294,45,0,160,53,37,346,511,34
2,DUNAS - URB,33,35686,23592,66193,18635,0,17940,6532,14834,65449,2643,4443
2,DUNAS - URB,40,27121,17014,47803,16257,0,28774,11481,10747,65837,1706,4117
2,DUNAS - URB,57,2158,1164,2705,1023,0,1379,463,831,2538,0,464
2,DUNAS - URB,331,11588,5935,18454,3843,0,5098,1954,5291,17771,932,1395
2,DUNAS - URB,332,2251,1106,4118,892,0,955,370,1091,2861,185,555
2,DUNAS - URB,411,3726,2014,6562,2710,0,2774,805,1626,6977,230,658
2,GUANABARA - URB,2,13493,7810,33288,7138,141,7512,3433,5682,27266,640,2171
2,GUANABARA - URB,4,9276,7671,28640,6209,0,4058,2299,3427,21334,597,1933
2,GUANABARA - URB,5,5521,3101,12248,1768,99,4402,2192,1985,15891,563,1259
2,GUANABARA - URB,8,22824,12361,45134,17279,527,17469,6001,8706,43165,3495,2928
2,GUANABARA - URB,13,8,6,23,4,0,6,5,3,66,0,7
2,GUANABARA - URB,18,447,128,665,240,0,53,20,136,210,0,49
2,GUANABARA - URB,19,5147,3325,11215,3625,0,8353,3954,2693,14310,218,1653
2,GUANABARA - URB,20,6271,4077,12643,4059,0,10186,5747,3073,16488,303,1999
2,GUANABARA - URB,25,5728,2848,7109,2216,0,4418,2585,1356,9162,0,1216
2,GUANABARA - URB,60,24245,13844,55141,10517,210,12060,5351,9392,43544,1329,3288
2,GUANABARA - URB,64,20415,9941,38032,7786,178,16598,8337,6619,42361,1381,2898
2,GUANABARA - URB,67,5568,3000,12447,1648,74,4217,2142,2153,16032,235,1088
2,GUANABARA - URB,70,11484,6815,28214,4055,59,8729,5448,4649,32042,997,2518
2,GUANABARA - URB,72,11366,6718,28085,7090,122,6249,3002,5430,30652,670,1954
2,GUANABARA - URB,75,10215,4643,16569,3106,84,5380,2218,4130,18375,434,1696
2,GUANABARA - URB,76,2861,1646,6178,1328,31,3161,855,1223,7251,0,547
2,GUANABARA - URB,77,17068,12236,46957,11297,56,8338,4715,7476,43021,1577,3171
2,GUANABARA - URB,79,21626,12383,41519,10044,245,9723,3828,7076,36923,1575,2642
2,GUANABARA - URB,81,6183,3041,10567,2242,14,3328,1290,2806,13512,182,1285
2,GUANABARA - URB,84,18014,8375,36645,12628,174,12949,5212,9541,36610,2298,3193
2,GUANABARA - URB,101,5159,3026,12178,2849,36,7007,2654,2526,16554,921,1302
2,GUANABARA - URB,102,1879,997,4287,957,12,2368,840,865,5520,0,411
2,GUANABARA - URB,592,1154,402,1746,443,50,866,286,383,1325,64,759
2,GUANABARA - URB,593,3289,1087,2263,638,0,1190,348,539,2932,86,946
2,GUANABARA - URB,1029,6332,3616,13454,3534,32,3539,1515,2443,11644,568,897
2,GUANABARA - URB,1214,4138,2479,10500,1622,9,4252,2537,2060,10831,0,1353
2,GUANABARA - URB,1301,5194,2201,7073,1812,65,3223,1363,1849,9511,0,1472
2,GUANABARA - URB,1302,155,74,272,82,3,117,62,69,358,0,65
2,GUANABARA - URB,1516,10175,5950,20854,4143,137,7923,4185,4508,25836,491,1803
2,GUANABARA - URB,1778,8846,5551,19775,4494,109,7822,4243,4070,21857,410,1809
2,GUANABARA - URB,2369,728,434,1900,671,0,942,410,369,1608,0,341
2,GUANABARA - URB,6162,5814,2780,8967,1553,30,3672,2127,1930,9878,100,1341
2,GUANABARA - URB,6443,6654,3728,14284,2795,7,4374,1972,3241,14100,381,930
2,GUANABARA - URB,7501,396,158,1168,126,0,320,67,415,666,211,69
2,GUANABARA - URB,7502,1285,598,1785,382,0,680,299,462,2203,0,157
2,GUANABARA - URB,7601,155,95,388,99,0,252,96,56,494,570,52
2,REUNIDAS,7,17492,8674,43755,11098,202,9012,2982,7737,37100,1577,3198
2,REUNIDAS,26,21709,14753,47929,14276,188,7388,3912,8087,40836,2221,3004
2,REUNIDAS,27,11612,5779,23477,4726,93,9796,4230,5270,29402,1354,2658
2,REUNIDAS,35,16535,8394,30894,9970,726,11893,5572,8531,27606,1120,2399
2,REUNIDAS,68,10116,4480,23473,4899,125,7720,2698,5804,23054,859,2069
2,REUNIDAS,73,38074,29374,100188,30263,399,15805,8224,13709,78617,4479,4599
2,REUNIDAS,85,12491,5013,16913,4975,552,8488,3712,4963,17429,0,1901
2,REUNIDAS,1029,19358,10706,39048,11310,122,9427,3878,6930,32294,1604,2376
2,REUNIDAS,1778,2567,1483,6098,1318,21,1939,1098,1097,6458,381,606
2,REUNIDAS,6443,7046,3694,14741,3335,5,4875,2019,3567,15254,824,976
2,REUNIDAS,7847,16900,9994,30737,6860,79,10161,4391,8012,32067,1528,2377
2,REUNIDAS,9018,31,35,205,361,0,435,21,22,266,25,83
2,SANTA MARIA - URB,24,16179,9389,29889,10711,0,10106,5430,8559,29666,434,3026
2,SANTA MARIA - URB,34,5281,2891,8825,2866,0,7297,3846,2219,12186,0,1366
2,SANTA MARIA - URB,36,7158,4537,13043,4564,0,6865,3237,2715,16251,754,1821
2,SANTA MARIA - URB,37,21269,15974,27257,11033,0,10643,5678,7407,33977,721,3136
2,SANTA MARIA - URB,38,24743,15317,41621,11574,0,26731,12265,9656,63700,2795,3801
2,SANTA MARIA - URB,39,15679,8906,29641,9224,0,7857,3522,6339,22619,627,2918
2,SANTA MARIA - URB,44,12620,9259,22099,6359,0,10789,5857,5582,27461,425,2900
2,SANTA MARIA - URB,46,19357,15295,25673,11619,0,6147,4552,6519,35070,1272,2514
2,SANTA MARIA - URB,48,11148,7816,13451,5642,0,7046,3825,3010,18688,730,1917
2,SANTA MARIA - URB,54,20065,16174,31430,11575,0,9769,6597,6575,41701,1977,3077
2,SANTA MARIA - URB,56,5489,3986,23971,10650,0,2944,1699,3549,19590,950,2211
2,SANTA MARIA - URB,66,7483,5794,13471,1938,0,3053,1758,2968,17301,1121,1933
2,SANTA MARIA - URB,83,5521,4433,14629,1260,0,3705,1261,2626,17153,1167,1302
2,SANTA MARIA - URB,331,8645,4357,13860,3037,0,3838,1474,3981,13320,0,1147
2,SANTA MARIA - URB,332,2165,1151,3848,825,0,868,414,1003,2840,0,530
2,SANTA MARIA - URB,411,3969,2199,6584,2783,0,2880,878,1725,7243,227,635
2,SANTA MARIA - URB,561,147,180,2301,408,0,93,4,183,943,86,274
2,VIA SUL - URB,50,27193,17532,59793,17904,136,14454,6269,11507,51027,1620,4241
2,VIA SUL - URB,51,15863,11721,21132,7674,0,8650,4730,5875,26157,390,2793
2,VIA SUL - URB,52,12383,9651,19549,6078,0,9265,5356,4704,25248,349,2672
2,VIA SUL - URB,65,8087,5726,11796,3741,0,4117,1868,2892,12229,0,1515
3,CONCEIÇÃO,21,22965,13145,37385,10113,0,18446,8256,7821,47038,1116,4042
3,CONCEIÇÃO,22,7604,4358,14128,3501,0,9395,3644,2482,16971,0,1832
3,CONCEIÇÃO,30,19848,10051,23635,6426,0,8429,3475,5504,24615,732,2643
3,CONCEIÇÃO,31,23588,10947,24646,9971,0,8371,3649,6392,24136,0,2636
3,CONCEIÇÃO,41,14152,7062,25574,11358,0,7672,3885,5634,17866,0,2680
3,CONCEIÇÃO,59,12849,7151,21872,8027,0,13980,4178,5267,28743,997,2652
3,CONCEIÇÃO,63,51931,25287,51206,25071,0,18192,6907,8639,46235,1981,4337
3,CONCEIÇÃO,71,14651,8109,21642,4394,0,12064,4393,3550,26335,737,2481
3,CONCEIÇÃO,76,3854,2053,7241,1495,50,3650,1195,1505,8911,82,677
3,CONCEIÇÃO,83,7371,5347,14780,1336,0,3209,1197,2657,16862,609,1272
3,CONCEIÇÃO,411,8007,3772,10298,4427,0,4764,1525,2849,11135,223,1103
3,CONCEIÇÃO,587,343,1,228,102,0,535,126,100,1411,46,1018
3,CONCEIÇÃO,599,8750,3520,15713,6096,0,5107,975,3766,10695,315,1539
3,CONCEIÇÃO,905,122,144,702,31,0,239,11,52,483,23,270
3,CONCEIÇÃO,2369,977,482,1749,1174,0,1003,474,319,1536,0,369
3,CONCEIÇÃO,3001,3327,1732,4404,1768,0,1560,704,1092,3620,201,702
3,CONCEIÇÃO,3101,1796,910,2455,1089,0,670,305,663,1914,0,336
3,CONCEIÇÃO,6301,5429,3379,9376,2364,0,3027,1064,1629,8245,489,1033
3,CONCEIÇÃO,7601,165,45,239,76,0,163,74,32,205,457,32
3,DUNAS - URB,33,55579,31119,74452,21802,1,20658,7009,17001,73576,2410,4790
3,DUNAS - URB,40,38065,20346,55720,19523,0,35487,12892,12540,74020,1961,4627
3,DUNAS - URB,57,4265,1936,3682,1604,0,1841,595,1077,3531,0,603
3,DUNAS - URB,331,17746,8176,21354,4963,0,6034,2337,6126,20814,930,1630
3,DUNAS - URB,332,3586,1721,5234,1202,0,1258,425,1302,3484,334,607
3,DUNAS - URB,411,5130,2376,6942,3143,0,3135,947,1829,7460,249,694
3,GUANABARA - URB,2,19799,10288,41190,8773,206,9397,4089,6886,31516,1152,2712
3,GUANABARA - URB,4,13369,10562,33885,7357,1,4927,2675,4070,23109,977,2244
3,GUANABARA - URB,5,7720,3897,14709,2087,114,5093,2666,2353,18336,633,1458
3,GUANABARA - URB,8,33745,16717,53171,21619,495,20411,6719,10305,47436,2783,3440
3,GUANABARA - URB,13,3815,1511,4569,1213,25,2044,903,1117,5629,0,951
3,GUANABARA - URB,18,948,252,982,352,0,85,39,187,202,0,66
3,GUANABARA - URB,19,7412,4178,13878,4512,0,9998,4508,3351,16288,261,1877
3,GUANABARA - URB,20,8350,4949,14606,5040,0,12019,6507,3362,18255,156,2300
3,GUANABARA - URB,25,8292,4343,8728,2709,0,5420,3268,1693,10467,0,1445
3,GUANABARA - URB,60,34972,18677,63358,12683,281,14644,6260,10990,50622,1778,3988
3,GUANABARA - URB,64,29059,12917,43960,9111,219,19425,9436,7665,47537,1252,3368
3,GUANABARA - URB,67,7416,3733,13807,1954,86,4791,2564,2393,17289,29,1266
3,GUANABARA - URB,70,16011,8995,32650,4812,74,10514,6456,5200,35344,841,2915
3,GUANABARA - URB,72,16009,8535,32785,8513,180,7446,3888,6392,34571,1202,2335
3,GUANABARA - URB,75,15062,5951,19759,4166,122,6399,2409,5011,20594,567,2025
3,GUANABARA - URB,76,3906,2010,7434,1771,51,4168,1018,1556,8754,0,625
3,GUANABARA - URB,77,25537,16554,55474,14048,96,10412,5454,9148,50609,1970,3964
3,GUANABARA - URB,79,31351,16232,47910,12182,346,11627,4325,8356,41586,1800,3276
3,GUANABARA - URB,81,9077,4071,14148,3096,27,4565,1790,3665,15813,155,1639
3,GUANABARA - URB,84,26109,10861,42725,14820,296,15739,6346,11930,41738,1091,3733
3,GUANABARA - URB,101,6885,3838,14660,3486,45,8558,3091,3166,18996,571,1463
3,GUANABARA - URB,102,2184,1073,4624,1021,10,2736,884,982,5832,593,439
3,GUANABARA - URB,592,1619,642,2060,488,52,885,255,390,1450,60,831
3,GUANABARA - URB,593,5004,1540,2586,927,0,1206,427,621,3580,149,770
3,GUANABARA - URB,1029,10494,5340,17427,4996,61,4554,1830,2912,14367,624,1144
3,GUANABARA - URB,1214,6156,3251,13244,2268,10,5650,3289,2802,12914,0,1752
3,GUANABARA - URB,1301,4560,1654,4500,1109,27,1979,874,1251,5576,0,869
3,GUANABARA - URB,1516,13530,7417,24185,4878,172,9603,4942,5309,29011,688,2206
3,GUANABARA - URB,1778,12783,7021,24471,5417,148,9283,4945,5071,25113,385,2223
3,GUANABARA - URB,2369,886,574,1943,838,0,1109,524,447,1674,0,368
3,GUANABARA - URB,6162,8821,3868,11538,2113,30,4850,2598,2441,11370,160,1662
3,GUANABARA - URB,6443,9438,4618,17973,3840,20,5716,2386,4333,16511,331,1199
3,GUANABARA - URB,7501,374,79,988,52,0,207,54,439,388,0,36
3,GUANABARA - URB,7502,2175,735,2005,496,0,868,364,573,2420,0,195
3,GUANABARA - URB,7601,143,99,314,94,0,182,74,46,479,174,50
3,REUNIDAS,7,25409,11017,48493,12238,262,10045,3580,9283,40815,1647,3517
3,REUNIDAS,26,31011,19052,54039,16239,224,8656,4291,9246,43583,1490,3334
3,REUNIDAS,27,15168,6665,26482,5596,140,11453,4923,6357,31465,823,3019
3,REUNIDAS,35,24266,11028,35122,11610,1027,13769,6527,9787,31710,889,2682
3,REUNIDAS,68,14582,6371,26601,6185,214,10614,3260,7084,27343,754,2327
3,REUNIDAS,73,56313,38952,114307,35933,572,17999,9226,16100,85992,3742,5259
3,REUNIDAS,85,19241,6996,20264,6124,753,9730,4379,5713,19614,0,2198
3,REUNIDAS,1029,30501,14251,46122,13794,164,11744,4638,8546,36846,1890,2849
3,REUNIDAS,1778,3931,2281,7867,1792,38,2923,1534,1546,8661,443,771
3,REUNIDAS,6443,9957,4735,18841,4440,9,6298,2603,4431,17776,314,1206
3,REUNIDAS,7847,23462,12256,35493,7662,112,11761,4978,9381,36855,1065,2647
3,REUNIDAS,9018,8,5,365,410,0,382,15,10,183,5,98
3,SANTA MARIA - URB,24,23819,12005,34646,12911,0,12374,6030,10509,33740,570,3370
3,SANTA MARIA - URB,34,7043,3592,10627,3251,0,8620,4458,2819,13655,0,1644
3,SANTA MARIA - URB,36,10641,6001,15815,5896,0,8545,3976,3774,18038,262,2180
3,SANTA MARIA - URB,37,32949,21928,32655,13086,0,12690,6938,8965,38859,865,3599
3,SANTA MARIA - URB,38,33135,18804,49054,14932,0,32848,14877,11656,71970,1800,4378
3,SANTA MARIA - URB,39,23618,11738,34608,12100,0,10024,4102,7638,27570,779,3302
3,SANTA MARIA - URB,44,19441,12462,27487,8130,0,12864,7361,6956,31746,648,3367
3,SANTA MARIA - URB,46,29299,20889,29432,14630,0,7191,5229,7839,38544,768,2846
3,SANTA MARIA - URB,48,17962,10429,16002,7693,0,8347,4397,3446,19621,459,2105
3,SANTA MARIA - URB,54,31087,22645,37841,14765,0,11341,7774,8347,47759,1389,3575
3,SANTA MARIA - URB,56,7497,5180,25759,11530,1,3538,1927,4213,21536,456,2486
3,SANTA MARIA - URB,66,13317,8647,15885,2328,0,3676,1865,3306,18738,555,2075
3,SANTA MARIA - URB,83,7884,5681,16983,1541,0,4127,1360,3295,19028,635,1413
3,SANTA MARIA - URB,331,13667,5978,16914,4017,0,4546,1730,4916,15687,0,1232
3,SANTA MARIA - URB,332,3461,1613,4552,1144,0,1120,439,1208,3408,0,584
3,SANTA MARIA - URB,411,6155,2694,7448,3282,0,3425,1023,2039,8163,227,720
3,SANTA MARIA - URB,561,105,117,2177,477,0,99,1,158,596,22,311
3,VIA SUL - URB,50,42263,23606,72400,22430,191,18186,7464,13976,58666,1733,5116
3,VIA SUL - URB,51,24975,15912,25252,9624,0,10488,5599,7027,29851,452,3176
3,VIA SUL - URB,52,18588,12721,23356,7949,1,10974,6446,5829,29111,474,3091
3,VIA SUL - URB,65,12913,7567,13819,4422,0,4802,2062,3539,13941,0,1859
4,CONCEIÇÃO,21,21496,11624,35921,9274,0,17832,7989,7008,43598,1743,3910
4,CONCEIÇÃO,22,7877,4261,13301,3407,0,8868,3578,2504,15073,0,1800
4,CONCEIÇÃO,30,18972,8616,22883,6045,0,7774,3322,5220,22838,1148,2556
4,CONCEIÇÃO,31,23249,9581,23615,9704,0,7680,3207,5971,22179,0,2461
4,CONCEIÇÃO,41,13742,6404,25580,11231,1,7373,3791,5393,17240,0,2627
4,CONCEIÇÃO,59,12033,6554,20541,7581,0,13043,4140,4691,24375,1460,2564
4,CONCEIÇÃO,63,49932,22507,47642,24540,0,17349,6775,8203,44962,2372,4164
4,CONCEIÇÃO,71,14462,7259,20485,4303,0,11403,4215,3536,23997,1305,2398
4,CONCEIÇÃO,76,3581,1793,6919,1379,50,3381,1127,1390,7714,472,629
4,CONCEIÇÃO,83,7291,4998,14196,1236,0,3141,1132,2497,16038,1009,1201
4,CONCEIÇÃO,411,7037,3229,10456,4370,0,4643,1604,2644,10395,312,1081
4,CONCEIÇÃO,587,329,0,327,167,0,564,111,95,1598,51,1335
4,CONCEIÇÃO,599,8520,3439,15398,6418,0,5079,948,3558,9893,350,1491
4,CONCEIÇÃO,905,133,92,790,39,0,193,11,33,379,29,224
4,CONCEIÇÃO,2369,964,453,1656,1187,0,920,451,320,1479,0,367
4,CONCEIÇÃO,3001,3340,1493,4339,1813,0,1545,724,1054,3466,251,673
4,CONCEIÇÃO,3101,1867,900,2414,1175,0,640,283,656,1784,0,343
4,CONCEIÇÃO,6301,5595,3225,9567,2536,0,3104,1093,1622,8516,341,1075
4,CONCEIÇÃO,7601,131,118,305,66,0,208,107,51,495,0,49
4,DUNAS - URB,33,56526,28396,72578,20750,0,19562,6566,16377,68632,3156,4693
4,DUNAS - URB,40,34746,17660,53131,18489,1,33765,12350,11791,67751,2681,4392
4,DUNAS - URB,57,4483,1839,3455,1419,0,1860,578,985,3278,0,607
4,DUNAS - URB,331,16668,7140,20679,5088,0,5884,2265,6182,18480,1331,1498
4,DUNAS - URB,332,3197,1458,4825,1140,0,1235,407,1227,3398,0,613
4,DUNAS - URB,411,4584,2130,7506,3052,0,2986,949,1690,6821,316,700
