Mês,Empresa,Linha,Estudante_Cartao,Estudante_BT,Vale_Transporte,Integracao_Plena,Integracao_Complementar,Gratuito_Cartao,Gratuito_BT,Inteira_Cartao,Inteira_Especie,Tarifa_Social,Qtd_Viagens
6,GUANABARA - URB,8,26539,6482,56366,19115,819,15262,4542,10525,34365,0,2546
6,GUANABARA - URB,15,11954,4016,31996,4970,156,12359,4949,6904,27519,0,1272
6,GUANABARA - URB,25,3997,1044,8933,1121,0,3318,1440,2152,6542,0,895
6,GUANABARA - URB,29,7482,2092,17177,4122,17,4384,1528,3295,11426,0,883
6,GUANABARA - URB,43,7980,2594,22316,4811,28,6631,1860,4684,16351,0,1059
6,GUANABARA - URB,60,20073,5154,48532,7968,210,10731,3627,9535,30853,0,2279
6,GUANABARA - URB,64,13475,4011,34110,4425,64,12723,4868,6904,28955,0,1587
6,GUANABARA - URB,70,5085,1731,17362,2003,12,4532,2166,2253,14404,0,1475
6,GUANABARA - URB,72,10019,3210,30753,5823,54,4915,1994,6063,20887,0,1674
6,GUANABARA - URB,75,6998,1740,15990,2535,0,3982,1289,4836,12598,0,922
6,GUANABARA - URB,77,17842,6148,59276,10967,57,8221,3283,8464,35541,0,2819
6,GUANABARA - URB,79,22841,6084,47364,8268,283,9228,2831,8479,29784,0,2336
6,GUANABARA - URB,84,14091,3358,35691,7925,250,11984,3498,10017,26930,0,2133
6,GUANABARA - URB,593,1808,293,1346,242,0,672,129,221,1164,0,688
6,REUNIDAS,7,17649,4508,47243,9825,141,8674,3219,11051,33180,0,2541
6,REUNIDAS,26,3465,831,7218,2079,45,1437,603,1554,4439,0,491
6,REUNIDAS,27,8011,2288,21842,2629,96,7427,3182,4759,20876,0,1431
6,REUNIDAS,29,13344,3647,32152,7083,25,7231,2665,5920,20873,0,1638
6,REUNIDAS,35,19150,4555,40424,10459,847,11522,4302,11997,25801,0,2056
6,REUNIDAS,43,6388,2100,20235,3564,13,5119,1598,4048,13304,0,965
6,REUNIDAS,73,53266,17327,154113,41586,876,21718,8785,26035,95745,0,5730
6,REUNIDAS,78,5166,1250,12349,1643,20,1930,755,3472,7505,0,765
6,SANTA MARIA - URB,24,10372,2856,22974,7118,0,6560,2627,8111,18841,0,1477
6,SANTA MARIA - URB,37,15658,3440,19701,7634,0,6401,2835,5812,15784,0,1661
6,SANTA MARIA - URB,38,31472,9206,64352,15448,335,38317,14185,13685,72310,0,3968
6,SANTA MARIA - URB,39,13171,2622,27464,8483,114,6493,2169,7431,15655,0,1766
6,SANTA MARIA - URB,46,26371,7776,45385,21063,1,8641,4683,11501,36043,0,2996
6,SANTA MARIA - URB,54,10319,3012,18329,8062,0,5742,3110,4443,15098,0,1434
6,SANTA MARIA - URB,56,1272,525,10296,3098,0,898,511,1378,4539,0,864
6,SANTA MARIA - URB,83,4127,1312,12229,1166,0,2039,789,3226,11292,0,750
6,SANTA MARIA - URB,331,4085,1174,9268,1822,33,2420,756,3144,7445,0,560
6,SANTA MARIA - URB,332,2520,525,3956,1159,0,892,280,1155,2346,0,514
6,SANTA MARIA - URB,411,4645,1060,7921,2508,0,2680,821,2537,6828,0,575
6,VIA SUL - URB,50,34861,9490,74398,19281,207,17570,6011,17378,50845,0,4432
6,VIA SUL - URB,51,14658,3125,17188,6235,0,6271,2457,5799,14195,0,1876
6,VIA SUL - URB,52,11830,2828,17541,5928,0,8097,3313,5366,15324,0,1726
7,CONCEIÇÃO,21,15157,5410,35136,5761,31,14644,4926,8020,31159,0,2214
7,CONCEIÇÃO,30,10904,2897,20509,5624,34,5321,1654,6152,13780,0,1476
7,CONCEIÇÃO,41,154,25,182,41,0,71,23,49,137,0,13
7,CONCEIÇÃO,59,12015,4182,22801,4989,71,12410,3802,5102,22376,0,1421
7,CONCEIÇÃO,63,25468,7213,52953,11036,24,15278,4301,10573,34869,0,2880
7,CONCEIÇÃO,76,1034,240,3289,772,28,1093,242,771,2084,0,175
7,CONCEIÇÃO,83,4127,1505,16044,1151,1,2669,906,3563,14211,0,940
7,CONCEIÇÃO,411,7053,1557,11265,3573,0,3678,1136,3567,9079,0,791
7,CONCEIÇÃO,587,2690,97,945,363,0,856,116,332,596,0,294
7,CONCEIÇÃO,589,254,15,610,428,0,408,111,226,208,0,281
7,CONCEIÇÃO,599,7575,1587,16273,5938,91,4032,740,5351,8614,0,1156
7,CONCEIÇÃO,905,320,161,2679,166,0,144,22,262,1105,0,134
7,CONCEIÇÃO,2271,11492,4068,20013,2368,0,10257,3333,4256,18758,0,1519
7,DUNAS - URB,33,36997,9890,73781,18787,395,15059,5280,18611,51401,0,2676
7,DUNAS - URB,40,24345,6301,38216,9594,198,21440,6933,9215,38760,0,2115
7,DUNAS - URB,331,4760,1330,10691,1979,40,2954,865,3463,8058,0,570
7,DUNAS - URB,332,2912,619,5066,1476,0,1141,388,1593,2759,0,586
7,DUNAS - URB,411,2908,726,4866,2389,0,1677,558,1557,3869,0,353
7,GUANABARA - URB,2,7984,2539,28253,6454,158,7491,2353,4644,14394,0,1513
7,GUANABARA - URB,4,7257,3161,26001,3912,1,3443,1389,3986,14880,0,1405
7,GUANABARA - URB,5,8166,3123,24748,2587,76,7690,3281,4569,22659,0,1595
7,GUANABARA - URB,8,27163,7222,58433,19711,801,16367,4896,11205,35349,0,2570
7,GUANABARA - URB,15,12777,4561,33364,5010,262,12434,4836,7304,27625,0,1699
7,GUANABARA - URB,25,5243,1541,9521,1505,1,3713,1520,2223,6801,0,790
7,GUANABARA - URB,29,6814,1903,16869,4072,22,4524,1520,3372,11365,0,792
7,GUANABARA - URB,43,7752,2629,22019,4474,17,6404,1874,4346,15258,0,999
7,GUANABARA - URB,60,18161,5165,48185,8175,278,10588,3442,9770,29688,0,2213
7,GUANABARA - URB,64,15464,5062,36233,4683,105,13755,5373,7165,30059,0,1522
7,GUANABARA - URB,70,6094,2615,20123,2098,19,5179,2541,2677,16487,0,1310
7,GUANABARA - URB,72,9304,3010,30113,5519,59,4821,2066,5948,19563,0,1515
7,GUANABARA - URB,75,9425,2365,17697,3007,0,4545,1481,5262,13398,0,1074
7,GUANABARA - URB,77,17209,6393,59986,11512,58,8498,3368,9012,35397,0,2686
7,GUANABARA - URB,79,21392,6449,48729,8467,355,9163,2885,8648,30219,0,2276
7,GUANABARA - URB,84,16459,3903,37116,8001,321,12265,3462,10119,27129,0,2644
7,GUANABARA - URB,593,2056,322,1613,328,0,723,166,316,1235,0,702
7,REUNIDAS,7,18309,4625,50396,10603,355,9608,3585,11739,34521,0,2593
7,REUNIDAS,26,2202,602,6106,2000,23,1072,462,1323,3654,0,387
7,REUNIDAS,27,8259,2454,21199,2713,209,7354,3103,4429,19745,0,1384
7,REUNIDAS,29,11862,3288,31986,7010,36,7585,2704,5929,20529,0,1564
7,REUNIDAS,35,20948,5010,40268,10674,990,11912,4290,12253,24833,0,1821
7,REUNIDAS,43,6748,2100,19677,3496,11,5293,1578,3972,12946,0,902
7,REUNIDAS,73,47121,16383,160758,42957,1124,22342,9068,28351,98386,0,5889
7,REUNIDAS,78,4548,1185,10538,1367,29,1800,670,2953,6427,0,658
7,SANTA MARIA - URB,24,9994,3349,20986,6487,0,6628,2558,7626,17168,0,1361
7,SANTA MARIA - URB,37,12030,3096,17807,6532,0,5703,2700,5287,13928,0,1366
7,SANTA MARIA - URB,38,36147,10974,66884,16066,408,39738,14750,14045,71358,0,3740
7,SANTA MARIA - URB,39,13494,2707,28855,8717,84,6874,2255,7670,15915,0,1847
7,SANTA MARIA - URB,46,23504,7438,47223,22124,1,9308,4796,12168,35585,0,3055
7,SANTA MARIA - URB,54,8522,2568,17945,7155,0,5622,3086,4430,15142,0,1484
7,SANTA MARIA - URB,56,1353,548,11576,3566,0,1064,513,1415,5037,0,900
7,SANTA MARIA - URB,83,3591,1264,13115,1186,4,2214,806,3635,10992,0,750
7,SANTA MARIA - URB,331,3965,1196,9372,1847,32,2492,776,2940,6905,0,573
7,SANTA MARIA - URB,332,2906,575,4753,1371,0,1036,372,1505,2615,0,531
7,SANTA MARIA - URB,411,5779,1435,8339,2607,0,2855,900,2598,6982,0,563
7,VIA SUL - URB,50,32915,9171,76024,20269,232,18473,6056,17995,50798,0,3997
7,VIA SUL - URB,51,14730,3433,19885,7379,0,7125,2714,6512,15674,0,1919
7,VIA SUL - URB,52,11405,3067,19143,6928,1,8912,3852,5746,15846,0,1943
8,CONCEIÇÃO,21,18717,6573,36923,6203,54,15257,5015,8142,31678,0,2262
8,CONCEIÇÃO,30,11706,2914,21177,7399,25,5615,1867,6571,14505,0,1551
8,CONCEIÇÃO,59,14162,4822,23070,5172,75,12128,3586,5039,21920,0,1732
8,CONCEIÇÃO,63,29567,7684,54310,12473,36,16198,4772,11046,35123,0,2967
8,CONCEIÇÃO,76,1403,281,3724,759,31,1287,275,889,2308,0,181
8,CONCEIÇÃO,83,5763,2112,16525,1428,1,2723,1010,3952,14985,0,931
8,CONCEIÇÃO,411,8736,1733,12297,3993,0,4141,1244,3797,9575,0,853
8,CONCEIÇÃO,587,3889,97,968,429,0,954,155,395,659,0,283
8,CONCEIÇÃO,589,350,25,905,600,0,573,108,302,237,0,344
8,CONCEIÇÃO,599,7172,1553,17285,6924,106,4033,707,5608,8053,0,1212
8,CONCEIÇÃO,905,410,188,2873,176,0,81,13,234,1086,0,120
8,CONCEIÇÃO,2271,15534,5045,22889,2972,0,11879,3860,4885,20796,0,1735
8,DUNAS - URB,33,38954,10503,74962,20909,416,16415,5564,20208,53743,0,3012
8,DUNAS - URB,40,29700,7614,40615,10562,253,22755,6769,10169,40375,0,2322
8,DUNAS - URB,331,5698,1499,10909,1957,31,3082,955,3576,8633,0,581
8,DUNAS - URB,332,3633,825,6046,1940,0,1327,414,1794,3185,0,646
8,DUNAS - URB,411,3915,899,5644,2910,0,1956,663,1737,4312,0,387
8,GUANABARA - URB,2,9650,2833,29092,7368,181,8288,2567,4887,15018,0,1409
8,GUANABARA - URB,4,8164,3614,27538,4898,0,3676,1415,4476,15565,0,1350
8,GUANABARA - URB,5,9682,3250,25775,2698,71,8132,3249,4899,22826,0,1630
8,GUANABARA - URB,8,33310,8658,62194,23889,989,18099,5398,12043,38035,0,2862
8,GUANABARA - URB,15,17221,5748,36247,5880,287,14444,5461,8106,30135,0,1980
8,GUANABARA - URB,19,0,0,0,0,0,0,0,0,0,0,3
8,GUANABARA - URB,25,6442,1905,10338,1770,0,4048,1644,2543,7305,0,816
8,GUANABARA - URB,29,7533,2251,17505,5011,24,4701,1523,3456,11595,0,800
8,GUANABARA - URB,43,10028,3174,22710,4821,16,7295,2062,4642,15530,0,989
8,GUANABARA - URB,60,21427,5776,50958,9715,311,11567,3622,10645,31245,0,2324
8,GUANABARA - URB,64,19908,5842,38403,5195,125,15535,5756,8015,31793,0,1622
8,GUANABARA - URB,70,7252,2688,21121,2445,19,5367,2622,2622,15409,0,1352
8,GUANABARA - URB,72,10975,3362,30989,6670,78,5398,2188,6458,20508,0,1627
8,GUANABARA - URB,75,11490,2774,18702,3308,0,4829,1583,5690,13968,0,1122
8,GUANABARA - URB,77,20180,7472,64808,14406,82,9758,3483,10237,39115,0,3052
8,GUANABARA - URB,79,24697,6852,50109,10238,446,10058,3003,9426,30849,0,2432
8,GUANABARA - URB,84,19863,4414,39331,9214,345,13211,3883,10696,27446,0,2600
8,GUANABARA - URB,593,3469,478,1974,348,0,869,205,383,1313,0,677
8,GUANABARA - URB,6443,34,10,130,9,0,31,13,21,115,0,6
8,REUNIDAS,7,22112,5495,52391,12635,389,10095,3992,12448,35215,0,2707
8,REUNIDAS,26,2848,705,6484,2254,15,1175,462,1474,3804,0,416
8,REUNIDAS,27,10280,2632,21249,2786,224,7508,3233,4576,19833,0,1382
8,REUNIDAS,29,13005,3791,33441,8339,54,8231,2770,6097,21408,0,1609
8,REUNIDAS,35,25145,5886,43411,12365,1073,13523,4832,13398,25646,0,1902
8,REUNIDAS,43,8080,2449,20207,3799,20,5798,1540,4277,13302,0,934
8,REUNIDAS,73,61036,19843,165231,49220,1318,23931,9414,29466,101496,0,6080
8,REUNIDAS,78,5589,1443,12732,1836,21,2012,817,3662,7190,0,721
8,SANTA MARIA - URB,24,12890,4000,24139,7514,0,7603,2857,9293,19262,0,1539
8,SANTA MARIA - URB,37,13290,3557,18856,7435,0,6805,3013,6015,15559,0,1461
8,SANTA MARIA - URB,38,45476,12665,71043,16652,579,42852,15822,15094,74743,0,3942
8,SANTA MARIA - URB,39,18131,3516,33595,10409,111,8092,2538,8914,17485,0,2008
8,SANTA MARIA - URB,46,29798,9134,50630,25027,1,10392,5390,13302,39668,0,3156
8,SANTA MARIA - URB,54,10639,3251,18338,7747,0,5902,3188,4600,15609,0,1445
8,SANTA MARIA - URB,56,1620,643,12033,3650,0,997,615,1629,5397,0,876
8,SANTA MARIA - URB,83,5427,1711,14853,1663,0,2533,844,3791,12128,0,818
8,SANTA MARIA - URB,331,4689,1248,9629,2019,36,2608,778,3116,6956,0,573
8,SANTA MARIA - URB,332,3498,700,5573,1862,0,1232,371,1837,3045,0,610
8,SANTA MARIA - URB,411,7452,1631,9807,3187,0,3299,985,3173,7693,0,654
8,VIA SUL - URB,50,36590,10311,77719,22998,300,20302,6449,18697,51598,0,3926
8,VIA SUL - URB,51,16837,4104,23432,8716,0,8436,3208,7308,17519,0,2086
8,VIA SUL - URB,52,14183,3786,21769,8013,0,10163,4403,6741,17888,0,2116
9,CONCEIÇÃO,21,18547,6369,34217,5859,47,15041,4955,7864,29635,0,2179
9,CONCEIÇÃO,30,13739,3190,20627,6358,38,5114,1773,6067,12845,0,1446
9,CONCEIÇÃO,31,0,0,2,0,0,0,0,0,0,0,1
9,CONCEIÇÃO,59,13038,4606,21375,4664,68,11937,3478,4966,20182,0,1631
9,CONCEIÇÃO,63,29501,8419,51291,11559,47,15542,4412,9887,31408,0,2810
9,CONCEIÇÃO,76,849,161,2747,564,21,834,139,577,1424,0,114
9,CONCEIÇÃO,83,5897,2152,15886,1349,1,2892,944,3828,14141,0,921
9,CONCEIÇÃO,411,8592,1760,11661,3888,0,4081,1177,3698,8942,0,803
9,CONCEIÇÃO,587,3625,124,975,280,0,787,158,377,574,0,266
9,CONCEIÇÃO,589,439,27,1208,509,0,491,116,270,238,0,321
9,CONCEIÇÃO,599,8048,1848,15828,6431,93,3814,629,5280,7437,0,1122
9,CONCEIÇÃO,905,464,217,2858,176,0,121,17,279,1101,0,122
9,CONCEIÇÃO,2271,14458,5158,21199,2763,0,11240,3647,4221,18044,0,1670
9,DUNAS - URB,33,43619,10715,70570,19286,398,15601,5180,18493,47270,0,2766
9,DUNAS - URB,40,28812,7104,36971,9656,237,22178,6091,9235,37406,0,2194
9,DUNAS - URB,331,5411,1588,10510,1963,11,2985,970,3460,7792,0,549
9,DUNAS - URB,332,3836,756,5460,1908,0,1285,383,1707,2782,0,603
9,DUNAS - URB,411,3490,719,4843,2658,0,1856,538,1465,3666,0,341
9,GUANABARA - URB,2,8591,2721,27979,7201,165,7862,2370,4714,13438,0,1372
9,GUANABARA - URB,4,8886,3737,26190,4458,0,3431,1426,4440,14396,0,1428
9,GUANABARA - URB,5,9241,3061,23189,2388,46,7493,3031,4371,20122,0,1466
9,GUANABARA - URB,8,34580,9180,59585,23179,1006,17690,5464,11510,36271,0,2696
9,GUANABARA - URB,13,0,0,1,2,0,0,0,0,0,0,1
9,GUANABARA - URB,15,16243,5816,32493,5577,263,13742,4910,7219,26656,0,1784
9,GUANABARA - URB,25,5763,1908,9371,1514,5,3709,1664,2298,6054,0,761
9,GUANABARA - URB,29,8134,2318,16537,4466,21,4561,1529,3333,10297,0,761
9,GUANABARA - URB,43,9048,3205,22579,4734,8,6990,1963,4706,14647,0,990
9,GUANABARA - URB,60,23836,6376,49460,9478,292,11216,3466,10280,29316,0,2308
9,GUANABARA - URB,64,19245,6131,37073,5035,116,15512,5731,7981,29779,0,1628
9,GUANABARA - URB,70,7187,2718,19807,2274,25,5634,2702,2675,14886,0,1278
9,GUANABARA - URB,72,12260,3561,31117,6555,74,5775,2095,6349,20059,0,1611
9,GUANABARA - URB,75,11100,2802,18196,3126,0,4733,1535,5428,12426,0,1059
9,GUANABARA - URB,77,21861,8059,59303,12921,68,9074,3542,9499,35707,0,2824
9,GUANABARA - URB,79,26660,7441,47841,9409,396,9629,3137,9437,27931,0,2286
9,GUANABARA - URB,84,16840,4493,37258,8589,254,12894,3675,9989,25132,0,2428
9,GUANABARA - URB,593,3428,546,1859,379,0,822,201,324,1359,0,597
9,REUNIDAS,7,22464,5490,49806,11665,307,9573,3689,11521,32789,0,2555
9,REUNIDAS,26,3017,817,5911,2058,20,1049,408,1386,3231,0,378
9,REUNIDAS,27,9429,2704,20127,2639,192,7243,2958,4143,18153,0,1369
9,REUNIDAS,29,14087,4067,32724,7733,42,8241,2717,5846,20030,0,1532
9,REUNIDAS,35,22956,5599,40256,11291,935,13117,4620,12025,23633,0,1780
9,REUNIDAS,43,7260,2325,19501,3705,20,5291,1384,3862,12099,0,862
9,REUNIDAS,73,67250,21692,159408,48236,1292,23624,9476,28166,94930,0,5773
9,REUNIDAS,78,4629,1437,10904,1489,19,1866,749,3302,6073,0,658
9,SANTA MARIA - URB,24,12442,3967,21777,6777,0,7524,2685,8084,17538,0,1410
9,SANTA MARIA - URB,37,15449,3889,18231,7312,0,6519,2932,5782,14091,0,1368
9,SANTA MARIA - URB,38,41958,12084,65814,15383,536,41566,15102,14128,67553,0,3677
9,SANTA MARIA - URB,39,15160,3301,29868,9567,125,7275,2347,7738,16050,0,1839
9,SANTA MARIA - URB,46,32271,9929,47067,24004,0,9952,4927,12110,36308,0,3021
9,SANTA MARIA - URB,54,11467,3721,17227,7358,0,5763,2894,4193,14662,0,1416
9,SANTA MARIA - URB,56,1564,622,11331,3660,0,1003,648,1469,4822,0,876
9,SANTA MARIA - URB,83,5885,1978,14195,1489,4,2509,862,3722,11488,0,758
9,SANTA MARIA - URB,331,4465,1307,9088,1913,35,2614,796,2959,6436,0,539
9,SANTA MARIA - URB,332,3597,754,5292,1838,1,1415,366,1725,2697,0,549
9,SANTA MARIA - URB,411,6670,1532,8780,3165,0,3251,898,2629,6716,0,588
9,VIA SUL - URB,50,38072,10018,72872,20730,233,18879,6146,17632,47427,0,3536
9,VIA SUL - URB,51,18604,4170,21003,7978,0,7965,2839,6754,15087,0,1889
9,VIA SUL - URB,52,15236,3983,20321,7159,0,9778,3986,5879,16091,0,1910
10,CONCEIÇÃO,21,16411,5611,33974,5752,55,14901,7887,7798,29582,0,2199
10,CONCEIÇÃO,30,11813,2784,19043,6222,38,4978,2440,5858,12170,0,1452
10,CONCEIÇÃO,41,326,74,537,233,3,230,61,197,455,0,46
10,CONCEIÇÃO,59,11058,3999,20602,4332,58,11381,5570,4741,21133,0,1632
10,CONCEIÇÃO,63,26727,7131,49494,10976,35,15616,8278,10143,30471,0,2767
10,CONCEIÇÃO,76,581,122,2311,567,30,555,555,533,1060,0,87
10,CONCEIÇÃO,83,5530,1924,16173,1391,1,2813,2881,3526,13684,0,951
10,CONCEIÇÃO,411,7109,1418,10024,3304,0,3843,2056,3439,8216,0,778
10,CONCEIÇÃO,587,3830,145,1003,277,0,740,505,493,796,0,264
10,CONCEIÇÃO,589,396,46,827,569,0,465,169,243,208,0,294
10,CONCEIÇÃO,599,7367,1523,15049,5914,61,3666,1064,4817,6974,0,1066
10,CONCEIÇÃO,905,436,236,2975,173,0,108,19,252,1286,0,125
10,CONCEIÇÃO,2271,12428,4720,20752,2649,0,10963,4147,4232,18722,0,1612
10,DUNAS - URB,33,38786,10145,66974,19207,437,15092,9052,17382,45951,0,2742
10,DUNAS - URB,40,24395,6956,36862,9508,263,21508,9253,8683,36968,0,2191
10,DUNAS - URB,331,5312,1539,10048,2077,27,2882,2273,3252,7678,0,574
10,DUNAS - URB,332,3609,703,4823,1733,0,1240,351,1587,2606,0,518
10,DUNAS - URB,411,3258,689,4547,2371,0,1722,519,1498,3538,0,329
10,GUANABARA - URB,2,8090,2384,25820,6981,169,7402,3876,4360,12815,0,1323
10,GUANABARA - URB,4,8221,3405,24360,4379,0,3491,3144,4324,13308,0,1417
10,GUANABARA - URB,5,7999,2580,21043,2234,32,6857,3928,3928,18859,0,1358
10,GUANABARA - URB,8,29809,8625,56325,21983,965,17544,8928,10857,36479,0,2595
10,GUANABARA - URB,15,13545,4774,30057,5031,220,12876,6647,6523,25489,0,1687
10,GUANABARA - URB,25,5003,1446,8726,1463,0,3520,1844,2034,5864,0,772
10,GUANABARA - URB,29,7430,2059,15229,4192,23,4513,1360,3080,9868,0,729
10,GUANABARA - URB,43,8608,2923,21138,4386,12,6392,2621,4407,13817,0,963
10,GUANABARA - URB,60,21639,5789,48046,9226,231,11116,5340,10115,28150,0,2293
10,GUANABARA - URB,64,17249,5321,34809,4963,112,15159,7583,7450,28084,0,1685
10,GUANABARA - URB,70,6079,2343,18433,2064,26,5538,3439,2337,14467,0,1229
10,GUANABARA - URB,72,11641,3552,29883,6672,52,5958,4008,6355,18959,0,1600
10,GUANABARA - URB,75,9509,2411,16891,2988,0,4510,2065,4915,12118,0,964
10,GUANABARA - URB,77,19617,7227,55286,12452,80,8901,5120,8907,31619,0,2774
10,GUANABARA - URB,79,23441,6520,44579,8994,360,9515,4868,8692,26302,0,2159
10,GUANABARA - URB,84,15723,3871,35110,7727,318,11582,5344,9391,23223,0,2227
10,GUANABARA - URB,593,3171,472,1691,343,0,772,501,337,1376,0,630
10,REUNIDAS,7,20273,5379,46644,11463,253,9973,7263,11003,32235,0,2567
10,REUNIDAS,26,2751,658,5755,2034,14,1078,636,1221,3054,0,377
10,REUNIDAS,27,8099,2439,19012,2761,127,7319,3450,3925,18000,0,1332
10,REUNIDAS,29,12726,3718,30816,7362,30,8273,5235,5698,19429,0,1558
10,REUNIDAS,35,20747,5011,36939,10483,890,12441,5299,11142,21748,0,1690
10,REUNIDAS,43,7199,2339,19023,3654,15,5390,2395,3822,11607,0,891
10,REUNIDAS,73,61167,19621,156257,46027,1162,23410,20944,27168,91669,0,5807
10,REUNIDAS,78,4521,1102,10162,1394,22,1782,1432,3137,5547,0,651
10,SANTA MARIA - URB,24,10980,3280,20049,6213,1,6910,3202,7774,16423,0,1358
10,SANTA MARIA - URB,37,13906,3163,16212,6612,0,5956,3278,5143,12385,0,1330
10,SANTA MARIA - URB,38,37616,11485,63780,15106,548,41367,21698,13414,67729,0,3662
10,SANTA MARIA - URB,39,15415,3113,27931,8858,117,7610,2973,7373,14791,0,1857
10,SANTA MARIA - URB,46,28618,8765,43492,22691,0,9678,7517,10985,33966,0,2969
10,SANTA MARIA - URB,54,10276,3531,16643,7171,0,5713,4232,3891,14298,0,1424
10,SANTA MARIA - URB,56,1426,575,11115,3626,0,1132,817,1376,5071,0,881
10,SANTA MARIA - URB,83,5046,1706,12784,1288,1,2345,898,3439,9959,0,715
10,SANTA MARIA - URB,331,4367,1139,8615,1756,26,2459,727,2671,6173,0,547
10,SANTA MARIA - URB,332,3627,702,4906,1863,0,1278,752,1656,2671,0,528
10,SANTA MARIA - URB,411,5930,1366,7962,2819,0,2904,786,2518,6314,0,533
10,SANTA MARIA - URB,566,0,0,0,0,0,0,55,0,0,0,18
10,VIA SUL - URB,50,35084,9635,71241,20896,210,18952,11059,16752,44942,0,3530
10,VIA SUL - URB,51,16919,3806,19530,7460,1,7734,3539,5980,13775,0,1827
10,VIA SUL - URB,52,13782,3682,18504,6562,0,9424,4525,5374,14300,0,1839
11,CONCEIÇÃO,21,15609,5805,33388,5204,42,14595,4501,7207,27883,0,2097
11,CONCEIÇÃO,30,11517,2584,18311,5892,22,4835,1534,5709,11314,0,1358
11,CONCEIÇÃO,41,13,2,24,4,0,7,0,10,17,0,4
11,CONCEIÇÃO,59,11306,4151,20563,4335,98,11571,3410,4835,20677,0,1572
11,CONCEIÇÃO,63,25852,7584,48934,11010,20,15416,4010,9990,29642,0,2705
11,CONCEIÇÃO,76,522,123,2214,465,16,623,88,517,1122,0,89
11,CONCEIÇÃO,83,5266,1956,16129,1314,2,2720,959,3551,13367,0,900
11,CONCEIÇÃO,411,7370,1557,10687,3448,0,4157,1174,3779,8440,0,748
11,CONCEIÇÃO,587,3987,119,1062,320,0,791,101,415,712,0,267
11,CONCEIÇÃO,589,284,26,700,433,0,350,103,222,122,0,256
11,CONCEIÇÃO,599,7400,1529,14526,5911,76,3410,580,4639,6670,0,1032
11,CONCEIÇÃO,905,513,221,3189,220,0,116,21,285,1220,0,120
11,CONCEIÇÃO,2271,11863,4658,19557,2516,0,10639,3495,4010,17704,0,1536
11,DUNAS - URB,33,37394,10365,66554,18187,454,14350,4622,17250,44399,0,2729
11,DUNAS - URB,40,24451,6832,36119,9158,254,20706,5602,8618,35131,0,2266
11,DUNAS - URB,331,5039,1440,9336,1738,20,2805,764,3215,6712,0,544
11,DUNAS - URB,332,3360,727,4602,1527,0,1235,313,1562,2621,0,506
11,DUNAS - URB,411,3059,720,4382,2170,0,1671,493,1466,3374,0,346
11,GUANABARA - URB,2,8471,2812,26534,7122,188,7248,2105,4774,13373,0,1195
11,GUANABARA - URB,4,8167,3492,24829,4144,0,3245,1406,4108,15266,0,1283
11,GUANABARA - URB,5,7896,2691,21311,2204,57,6706,2481,3931,18992,0,1256
11,GUANABARA - URB,8,29657,8699,53918,20717,982,16106,4780,10282,35384,0,2422
11,GUANABARA - URB,15,14265,5117,30486,5194,279,13162,4846,7006,25689,0,1583
11,GUANABARA - URB,25,4400,1485,7939,1102,0,3408,1592,1882,5501,0,698
11,GUANABARA - URB,29,7174,2080,15556,4110,27,4575,1337,3147,9763,0,679
11,GUANABARA - URB,43,7823,2818,19118,3783,10,5895,1639,3998,13061,0,896
11,GUANABARA - URB,60,19991,5765,46563,9046,225,10217,3127,9457,28075,0,2056
11,GUANABARA - URB,64,16646,5406,33659,4668,106,14125,4684,7324,27498,0,1342
11,GUANABARA - URB,70,6430,2615,19315,2127,17,5263,2350,2458,15565,0,1132
11,GUANABARA - URB,72,11139,3468,30088,6447,58,5611,1997,6152,20268,0,1466
11,GUANABARA - URB,75,9146,2642,15544,2550,0,4154,1258,4563,11221,0,895
11,GUANABARA - URB,77,19481,7449,56458,11497,69,8588,3249,9085,34150,0,2544
11,GUANABARA - URB,79,22614,6432,45092,8489,371,9121,2673,8880,25741,0,2001
11,GUANABARA - URB,84,14479,4007,32759,6968,287,11145,3104,8752,21390,0,2064
11,GUANABARA - URB,593,3072,518,1713,346,0,905,194,331,1309,0,581
11,REUNIDAS,7,19695,5451,45313,10803,303,9614,3090,11297,32720,0,2373
11,REUNIDAS,26,2678,756,5727,1997,23,1041,359,1344,3111,0,356
11,REUNIDAS,27,8715,2792,19456,2486,145,7662,2515,4437,19336,0,1273
11,REUNIDAS,29,12246,3688,31426,7679,37,8288,2510,5976,19644,0,1457
11,REUNIDAS,35,19054,5186,33766,9133,639,11773,3771,10555,20403,0,1608
11,REUNIDAS,43,6502,2299,17817,3204,11,5197,1478,3666,11108,0,867
11,REUNIDAS,73,58895,20242,158253,44306,1231,23416,8991,27625,92270,0,5590
11,REUNIDAS,78,3599,1014,7884,1096,23,1663,539,2421,4529,0,546
11,SANTA MARIA - URB,24,10582,3419,18652,5754,0,6209,2316,7172,15074,0,1239
11,SANTA MARIA - URB,37,13033,3325,15815,5460,0,5907,2468,5007,12164,0,1253
11,SANTA MARIA - URB,38,36756,11423,61375,14502,530,39867,14106,13557,64157,0,3450
11,SANTA MARIA - URB,39,13931,2928,25140,7638,73,6691,2090,6825,13145,0,1685
11,SANTA MARIA - URB,46,26768,8597,43279,20929,0,9575,4462,10882,33160,0,2809
11,SANTA MARIA - URB,54,9864,3396,16917,7113,0,5673,2685,4027,14049,0,1331
